search_content,search_engine,page,link_of_news,title,timestamp,media_name
TATA Bankrupt,Google,2,./read/CBMigAJBVV95cUxPcUdUV0tGY00tSUU4OTVSbXVPSDhlZXA1SE9sbXVpSUlWNUdkbU9LMEluLVZ5YmVTRXZpd24yQzN6QmhjeWh1c1N0UXI3TmliNzRyUW1rQWQzUkZieDFYbVV1UmdvVEhzR3ljSzJPY2tXbUUwNS0yV3NhVURDMzJXZWEtcEF5S0gyT2tuTFlyY1cxSDdwdVBDOFF6ZnRTTzRDRzBoencxNWplX0lRbkxsY3RqaEJKVWs4TXNDZzB6ZFNsMWxLVnpnVmM2aGFuME1sUF91MVFEMFQtSndFNkh5MDNtcG9Kb2I0SmtZM05NcmMtX3FNaU5mXzZKN3NUcUkt0gGGAkFVX3lxTFBZUUd4dGFGaUY1QUxEbzh4ZmVNazBfQURfalM3YlppRkR4YS1XWXFjTDZDcFhwUUVTZ1pFYjZWQ1VnSjV6dWhiaTFtYzdzVk1Mc3pNZEZ0SDBJdmV2dzhCT2hGZnJDZmsxLTY0ei1ZVXBxa0JudXFrZ2RFaS1ydzlCVTNpcW5laTVFUUwyZGZGYkpDTGhFNXhCRE1raS05TlROUmZKQ0Y1aXdSUnZXQk5kYmlBZGx5U0lmVkkzMGlFUUpBY1dhWDdRWmt2X0JWVGRuakl1QVNBdWs0QXl6SGpKRERVSUZHSWFmUU5EYXFKamVqT0h4NkZPYWU4WDUxRjctbjdFZEE?hl=en-IN&gl=IN&ceid=IN%3Aen,"‘Go woke, go broke’: Jaguar’s futuristic ad backfires as critics tear into Tata’s rebrand of the luxury automaker",2024-11-23T08:00:00Z,Telegraph India
TATA Bankrupt,Google,2,./read/CBMiqgJBVV95cUxQMUZWaWVpSkNWcWVYRXR1eEtFTUFBSUJsei1jallEa2xWbGtwLXBzRnpWQzNSbmpQLVdlRUs3aWp2cUtLWVdidDZXcDdWcTlndVA3MzVKX09hMDR1N0xrSmhXV1d6NWVKZ1ZMdEpUQXVOZjZrVzItMVlOV2ZRc0ZyNFFHR2tRZ0EwWGZjMHd1MG00WUphWE1CNzByS3g3T1ZUZHdNQjRRbWtzV2JRYVRLYVZoWTlLYXRrVEtvaHZpcUliTF9iYTd2ZW5aQXd3WjlMUVkyRTJFWXN6aFZXNVU2RlJYU3A4UmdyWlFTT3hxaE5zeWJMQTA4cmgxUmV5SVN6WDhyYW5lNE9YY1N2Q2dUNEtUdHlsOGVEa0tYc0k5UHJLbTBfaGZyRXNB0gGvAkFVX3lxTE9rWDhYdklFeGg4cHFyZ2treWtrelVYdWVYcWxWSldMYjNYRlBsRmg2dUR3V0Nacm9rQTlDRHVTMndVLXRvN2lnZHI3SnJSb2VzcjY1RmFER3FieUZXa1h3VkY2aktNNXdUaExnMVd0VThaNmFLdkhIdWN1WTBXajIzX3U5Q2lxb2xGZm9ybFVEWHNNS3BqZFFqS3JkSVZ5M0JMUWdJN1M5dkU5VFctdWEtN1NPTnBNVVlfWEQxLUxNM0o3Z0FrdFliUzFhMzBvRzdENEI0LTJtVGk0UWlBMEVOajhFRktmcWlBdWtyQkY0SXNUNFJ4OTRtS1UybGNWZzVRM3BMRjczbHk1X1RhbnNhQWtZcTJsak1ZM2ZHRnhDaXNOUUxjRkRhY2x2UzBnOA?hl=en-IN&gl=IN&ceid=IN%3Aen,"Meet man, Ratan Tata ousted him from three Tata firms, his airline went bankrupt, still one of India's riches",2024-12-17T08:00:00Z,India.com
TATA Bankrupt,Google,2,./read/CBMiwgFBVV95cUxPVktvZWd4TExWVHBEbzVDOUx3Z3luYktvMXo5eEwzLXVjbDBYdURVTGZNTlJ0U0ttdHFxRkdCOHIycWdHNW9pc2dQYkVhUWdrNWhNSkhxOW5BSHI4cTl3b1laSmJ1bndGMGp0UmRjOWk2M2pOZnFmcGc3bmRXWTB6YTN5c1QtSzZ4b0JlZ3JmVHZDN0ZpLWdoYXI3dkpUdkh6dVJnYkF5elNONFBEWDY4TlZRYlBjN3FveWY4MmNFaU91QdIBxwFBVV95cUxQLWJsNEUwNFNxY2MxaW9GclNwdUs4VjRaYzJWTjdOcHBrNjR5VHlpTGo5bTNSUmEtUUNTNE82M3VLY3djNmxIbkstRy13LXY5anVFN1pSM0hFendpX21FQTkxeFg3Mm0yYVpqTGMyaVRTaVhBUnlZbjZoNnZCbXRnbWNUN0tKNzhKcGZ6N2NOdTV6ZVB0aEs5Y3ZzZnROZEc4Z0NQYWloVFh6a19iZlBQUEJqY2hTY3RUU25EaDd3R29sNjlCV2ZF?hl=en-IN&gl=IN&ceid=IN%3Aen,Once India-bound EV startup Fisker files for bankruptcy,2024-06-18T07:00:00Z,HT Auto
TATA Bankrupt,Google,2,./read/CBMi6AFBVV95cUxPZzc2YjZxSVlCZ3FFS3A4UnlSNU1UX2NGQzVNdVl3bjBmR3VqYkNER2ViRDh4VHNidmE3bl9relNzRlZZbi1faVIwblVFQ1VoVjFKZkVoRlVzX3NYUVFRUlNJVG1NeDY0WHVxSjZ2cHFmTmJ2Y0wtWnV4TEhtVGtuTVdXbVRhLVhDR0gzeEtlVmlFa0RidEVIWUNFZktLNVZ2NDNNZWZFTHI2bzVfdkZ0WVpwdVhDWWk3NEo4cTR6aUNtc1dvUzBJTXZocnRSYS0zWHNvMVF3RWVDc0pyTHVIYkU1VjVRa1dE?hl=en-IN&gl=IN&ceid=IN%3Aen,"Meet Amit Jain, Ratan Tata-backed CEO, went bankrupt, now owns Rs 10,000 crore company",2023-04-17T07:00:00Z,DNA India
TATA Bankrupt,Google,2,./read/CBMivgFBVV95cUxPczhfUExXSnZPMkJza1kyQTZBMC1IZFptclR4XzNnY1BxSUlYdEtLaWFJSEF0UWlBNmZ5OU5FWUI5VkxoMXY5SmNfU0tQMDJjalU5c0I5YzFXY0ZRc2dkcjJ2ZE90TE5kb0h4VjcweGtHZlBOM3B6UU9WaHNjU1doMEE1VHU3RW1ISmNkM1R2RDR5UEVrRTM2bGFxQ0lLNFg1b2V2QzB1RDkxeV83TUZSeFVvZGFGdFJNZi14Zm53?hl=en-IN&gl=IN&ceid=IN%3Aen,How Tata Steel turned around bankrupt Bhushan Steel,2021-05-18T07:00:00Z,Business Today
TATA Bankrupt,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJlidUqJnKPYHFQDQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720029/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fplans-close-blast-furnaces-steel-115841088.html%3ffr%3dsycsrp_catchall/RK=2/RS=sTgIwRPIHhpsMULmYFnM1Ry1Yww-,Plans to close blast furnaces at steel plant is ‘pretty much’ a done deal,1 year ago · ,PA Media: Money ·  via Yahoo Finance
TATA Bankrupt,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJlidUqJnKPYHFwDQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720029/RO=10/RU=https%3a%2f%2fnews.yahoo.com%2fletters-tata-cuts-destroy-community-000200149.html%3ffr%3dsycsrp_catchall/RK=2/RS=X_Oakg_5lO79d5iaqX7iow3dVi0-,Letters: Tata cuts will destroy a community for the sake of net-zero posturing,1 year ago · ,The Telegraph ·  via Yahoo News
TATA Bankrupt,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJlidUqJnKPYHGQDQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720029/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fanalysis-manual-pricing-chatgpt-air-013542602.html%3ffr%3dsycsrp_catchall/RK=2/RS=URjG2v44mV8bAAzLRG3iiJl9rz0-,Analysis-From manual pricing to ChatGPT: How Air India is transforming under...,2 years ago · ,Reuters ·  via Yahoo Finance
TATA Bankrupt,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJlidUqJnKPYHGwDQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720029/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fadani-power-talks-acquire-thermal-105301125.html%3ffr%3dsycsrp_catchall/RK=2/RS=m32Ln1MdVvY4hm2t0QR3Jzlgarg-,Adani Power in talks to acquire thermal power plant from Reliance Power,6 months ago · ,Power Technology ·  via Yahoo Finance
TATA Bankrupt,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJlidUqJnKPYHHQDQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720029/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2ftech%2fburdened-indian-flyers-want-airfares-090000239.html/RK=2/RS=SDbbrGkAp39N2RJu49fsZ3rkdEQ-,Burdened Indian flyers want airfares capped again,2 years ago · ,Quartz ·  via Yahoo News
TATA Bankrupt,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJlidUqJnKPYHHwDQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720029/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fnews%2ffive-things-due-happen-somerset-062324214.html%3ffr%3dsycsrp_catchall/RK=2/RS=S06D9SZftDExD5T1iSZH6WboaQ8-,Five things due to happen in Somerset in 2025,1 month ago · ,BBC ·  via Yahoo News
TATA Bankrupt,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJlidUqJnKPYHIQDQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720029/RO=10/RU=https%3a%2f%2ffinance.yahoo.com%2fnews%2fpress-digest-british-business-may-002841286.html%3ffr%3dsycsrp_catchall/RK=2/RS=0b16Y2AUvWMHc9UDx0w2TDFZopU-,PRESS DIGEST-British Business - May 25,2 years ago · ,Reuters ·  via Yahoo Finance
TATA Bankrupt,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJlidUqJnKPYHIgDQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1738720029/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fnews%2fnet-zero-only-fanatics-fail-090000338.html%3ffr%3dsycsrp_catchall/RK=2/RS=SSS2G7ggPO6qHfMGYW4fMaMGBxg-,Net Zero: Only fanatics fail to see the hopelessness of the ruinous policy,4 months ago · ,The Telegraph ·  via Yahoo News
TATA Bankrupt,Yahoo,1,https://autos.yahoo.com/brands-may-not-survive-ev-234550935.html;_ylt=AwrjJlidUqJnKPYHJADQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny,EV apocalypse: Which brands might not survive the electric revolution?,3 months ago · ,Autoblog ·  via Yahoo News
TATA Bankrupt,Yahoo,1,https://r.search.yahoo.com/_ylt=AwrjJlidUqJnKPYHJgDQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1738720029/RO=10/RU=https%3a%2f%2fwww.yahoo.com%2fnews%2f15-car-brands-disappeared-last-121601577.html%3ffr%3dsycsrp_catchall/RK=2/RS=QLeAUYsRzbIeA.fQwIkjzfu.bfk-,15 car brands that disappeared in the last 25 years,9 months ago · ,Business Insider ·  via Yahoo News
TATA Bankrupt,Bing,1,https://www.msn.com/en-in/money/economy/meet-man-ratan-tata-ousted-him-from-three-tata-firms-his-airline-went-bankrupt-still-one-of-india-s-richest-with-net-worth-of-rs-his-son-is/ar-AA1vZfDR?ocid=BingNewsVerp,"Meet man, Ratan Tata ousted him from three Tata firms, his airline went bankrupt, still one of India's richest with net worth of Rs..., his son is...",1mon,Hosted on MSN1mon
TATA Bankrupt,Bing,1,https://www.msn.com/en-in/autos/news/months-after-ratan-tatas-death-tata-group-creates-history-becomes-first-company-in-india-to/ar-AA1y72UI?ocid=BingNewsVerp,"Months after Ratan Tata’s death, Tata Group creates history, becomes first company in India to…",5d,Unknown
TATA Bankrupt,Bing,1,https://www.msn.com/en-in/money/economy/ratan-tata-s-tata-group-to-bring-india-s-biggest-ever-ipo-by-listing-rbi-says/ar-AA1xqXbR?ocid=BingNewsVerp,Ratan Tata's Tata Group to bring India's biggest-ever IPO by listing...? RBI says...,16d,Unknown
TATA Bankrupt,Bing,1,https://www.msn.com/en-in/society-culture-and-history/history/noel-tata-scripts-history-tata-steel-becomes-first-indian-company-to-helps-india-to-achieve/ar-AA1yisZy?ocid=BingNewsVerp,"Noel Tata scripts history, Tata Steel becomes first Indian company to…, helps India to achieve…",1d,Unknown
TATA Bankrupt,Bing,1,https://www.dnaindia.com/education/report-meet-india-female-tennis-olympian-lady-meherbai-tata-diamond-once-saved-tata-steel-from-bankruptcy-3114331,"Meet India's first female Tennis Olympian, whose diamond once saved Tata Steel from bankruptcy, was wife of…",3mon,DNA India3mon
TATA Bankrupt,Bing,1,https://auto.hindustantimes.com/search?text=BANKRUPT%20Jaydeep%20Singh%20Thakur,20 News stories found for “BANKRUPT Jaydeep Singh Thakur”,10d,Auto News India10d
TATA Bankrupt,Bing,1,https://www.bollywoodshaadis.com/articles/ratan-tata-dies-at-86-56869,"Ratan Tata Is No More, Passes Away At The Age Of 86, Leaving Behind Rs. 3,800 Crores Business Empire",3mon,BollywoodShaadis3mon
TATA Bankrupt,Bing,1,https://www.outlookbusiness.com/corporate/tata-steel-becomes-indias-first-to-develop-hydrogen-transport-pipes,Tata Steel Becomes India's First to Develop Hydrogen Transport Pipes,6d,Outlook Business6d
TATA Bankrupt,Bing,2,https://www.msn.com/en-in/money/other/weeks-after-ratan-tata-s-death-tata-group-boss-n-chandrasekaran-makes-big-announcement-on-jobs/ar-AA1wEBQo?ocid=BingNewsVerp,"Weeks after Ratan Tata's death, Tata Group boss N Chandrasekaran makes big announcement on jobs",1mon,Hosted on MSN1mon
TATA Bankrupt,Bing,2,https://www.msn.com/en-in/autos/news/noel-tata-makes-big-move-weeks-after-ratan-tatas-death-decides-to-launch-new-brand-set-to-challenge-mukesh-ambani-in-its-name-is/ar-AA1wC9Xr?ocid=BingNewsVerp,"Noel Tata makes BIG move weeks after Ratan Tata's death, decides to launch new brand, set to challenge Mukesh Ambani in..., its name is...",1mon,Hosted on MSN1mon
TATA Bankrupt,Bing,2,https://www.msn.com/en-in/money/general/big-move-by-noel-tata-as-ratan-tata-s-titan-plans-to-expand-in-with-new-brand-named/ar-AA1wwtTd?ocid=BingNewsVerp,"Big move by Noel Tata as Ratan Tata's Titan plans to expand in..., with new brand named...",1mon,Hosted on MSN1mon
TATA Bankrupt,Bing,2,https://auto.hindustantimes.com/search?text=BANKRUPT%20Jaydeep%20Singh%20Thakur,20 News stories found for “BANKRUPT Jaydeep Singh Thakur”,10d,Auto News India10d
TATA Bankrupt,Bing,2,https://www.msn.com/en-in/autos/news/ratan-tata-birth-anniversary-honour-the-legacy-of-a-visionary-leader/ar-AA1wC7dF?ocid=BingNewsVerp,Ratan Tata Birth Anniversary: Honour The Legacy Of A Visionary Leader,1mon,Hosted on MSN1mon
TATA Bankrupt,Bing,2,https://www.outlookbusiness.com/corporate/tata-steel-becomes-indias-first-to-develop-hydrogen-transport-pipes,Tata Steel Becomes India's First to Develop Hydrogen Transport Pipes,6d,Outlook Business6d
TATA Bankrupt,Bing,2,https://www.msn.com/en-in/money/topstories/tata-aia-targets-slice-of-rs-10-lakh-crore-wedding-market-through-shubh-muhurat-endowment-policy/ar-AA1xDsgq?ocid=BingNewsVerp,Tata AIA targets slice of Rs 10 lakh crore wedding market through Shubh Muhurat endowment policy,14d,Unknown
JIO Lawsuits,Google,1,./read/CBMi6AFBVV95cUxOZHFVNGdycVpIZU4tZlZJM3hDSjJpbVFRcl9OZlk0UXJWd2lRc19fVTBud0RzVENvRkZmZl9NcFJCQzRodzFEb3pUOUtrVklVU3RuMkpJb0VoUGRHTHdvZW9aOEFOSjB6M1E3Q3EwT29tNEZjUzFhU3U5UmZVQnp4R1d6eWdsR3ZiZm9mYmlSRVhYWEFmZ21MeVRlcnBHcnBUU3RXdEdWaTFleGJYRXBxOWNMZl9yaVpFcmgzWHBTbmljVzB3TkRqVG1vTWpmcDN2ZTBYMThlYkQxVWVzVnZmdUFsdHB6RnI4?hl=en-IN&gl=IN&ceid=IN%3Aen,Developer allegedly faces legal heat from Reliance Industries over 'JioHotstar' domain,2024-10-24T07:00:00Z,Business Today
JIO Lawsuits,Google,1,./read/CBMigwJBVV95cUxOOC10S0otdWljTmtQWjkxd0xEX09LZzB5RzFzWW5vYjNHVDJjOG4wOEUwakE2bVhoWXpocWJwRnVHM2dnNjI4NW50V29TajFsWHFPa3dEWWxmS1NPR1duUWFyQ1EtY183Y3o3ZTVvZ3BZdHRMQ1R0ay1xdTVwRTZQTkdlWWgzWkdydjlkYy1sWkszMEtMdXZfX2pYUm1QSmt5ZllwNThValBBcWI4My1zWFhLZUp1dk40QjZSa0hFbFFzVTN2NllGUFhTeXNTLXR5MHpJUldLcmdSS2t4WWRwbDFsekYtTUw2RjJNZkk0QUUyR2VsUlgwMUNDMXdNRVltd2Rv0gGIAkFVX3lxTE42SUtZcVh6dmFjSjlxVmI1T2RuUmJmUldiM0o4RHVlV05wWlhTQ2g2aVcyRzlydGZ5dzR3Mi1kTWlDVUZicHhKWkhlUDJZeXpLOFowSkEyUThmbTlsb1BEMmhVNnBZN0k4VTlOb1dYcnBoRXJDME9NcGJWVW9EaHluODlzd2ZRcThfWDJDUmt3anFTazJiWVFsU0p1SFM5eVlyWG1BWHV1THpJYkxtNXhySUNMUG9lazdWRXBGcmNRYkNuaGxCQjFkVm1iZXc2TUMyNzM1V2JQV2NrcElXNjFpdkZhYUFKT0xNbU9wcGppZzFvRWdRWC1Dd3JfVlNaMk5uTzNXMXByMA?hl=en-IN&gl=IN&ceid=IN%3Aen,"Reliance threatening legal action, says techie who asked for ₹1 crore to give up JioHotstar domain",2024-10-24T07:00:00Z,Hindustan Times
JIO Lawsuits,Google,1,./read/CBMivAFBVV95cUxNVHQxVlFPdlpFS2c5SlRBbFBTb3Yyb2dvT3lGU1NWVUJSUEExQTlzYWlQWDFTVlBEdy1LQ0kxSWpKZ3hnaEJfLUVzZmswUG05alFScVBmSUdBa3pKbHdRUEVvWmkwSVRuNDlfZU80SnBORXFZQTFYZE9GbFhtcklScXRyanVsNVZaaW85QUk0WnlMSVl2VkxDNDJUOXFiMU9rTG04S2x5QmtFanE4b1JOSDBaaV9QLUtiUEY4bdIBwwFBVV95cUxOUzN5V0UwUk9XVVJuNTU2emlOdE9YSlUzMXNLd29TcjRGSXNlWHo4cENTeFZIbVV0YnU5STh1bkI4MFNXSTlQd1I5MV9mZlV0eE0zeDJXQmJ2MXhvTjMwNC1WaHprM1dzX2VuT0ktaUJidVpOOTYxY2g4Qk85YjZfVVUwVUNscUp1cElicVU1QTdidVV3aWdjeFpLUHlLVzI2MjVWTlByOW5aRUJwNFNJS3NUa2loWTBmQmpOcDYxMm5QMWM?hl=en-IN&gl=IN&ceid=IN%3Aen,JioHotstar vs Delhi Techie: What is Domain Squatting and can there be legal action?,2024-10-25T07:00:00Z,Digit
JIO Lawsuits,Google,1,./read/CBMi9AFBVV95cUxNOTN2QTdYcEpsZlJ5a1lYenp3UzBOUHF2YkprUDZ6S0ZvbkdiOXB5M3pqQ0NlbERQWUZKM1F0ZGk1cHQ4TFN2UHBTWEgtbDhDQ015RFgwZGM3OTN3WWd4WHNTbjJqZ3lXVnEwaFl5VVlnLXRUYkN0SWpMUHBMbGlobGRIQ1dmRnBSTmZENnhaYXpkdXdXLXQwcDBrNzQtT1ZaT2VwXy1ELS03WnpodzBJUUprSHdPNnhWUFh3WVQtcGpfZWtQalozdFZVNFhSUU4zQUc4Y295Xy0yX1N2OW5XVVRjMlFXb0EtakwzeHNpSXlvYUhN?hl=en-IN&gl=IN&ceid=IN%3Aen,"I can handle a legal battle but not maa baap's kalesh, taking site offline, says Jiohotstar domain buyer in a new update",2024-10-25T07:00:00Z,The Economic Times
JIO Lawsuits,Google,1,./read/CBMitgFBVV95cUxQdWZob3VHSkh0Z0pxb09oWFV0TmVxclpWQ0RoY1RzRjFrUTJqNWdLMHoxM2d4SHVYLVp1dXl1dG0zalFMWG5UQ0dnSzFjYzdfMmswVmtjN0tTc25Db0RPLUNyNFZVd2NFcFNlbVlKdzZ4eEM2TTVOSWVGdzlnaENDb3NkODVpM18xbk5PcHRYZWJ6VnBCa3pTejdCd1kzaW9FSkxHb1o0Y041TlVOdzlWMzg5MGh1QQ?hl=en-IN&gl=IN&ceid=IN%3Aen,"Developer faces legal threat from Reliance over ""JioHotstar.com"" domain",2024-10-24T07:00:00Z,MediaNama.com
JIO Lawsuits,Google,1,./read/CBMi1wFBVV95cUxPTjd0SU1ySXhVVzdvc3Y4MUZibzVjenRIdzRaSlBJRFRsaVNzTDVrZ3pUNGlvQ0phRHhVcFFVMVpYbXdyb0kyLWduX05EaF80SGVFQkdhVU5oWjVSRUJicElNUHlIaUR6VGZYVUlkSGNyOUlWQWR1dlBnRVdyblJFXzJNYWliSi00S2ZOMXdpclNNTzRXNWtiNzZkcksyYWtwdVJMTE9Rc1lYMkpZNjF3RHFxOUFCNEhJcy1FRFU0YXh1T0J6SDdjS3Q4VW0wS1RsX1o0QThSZ9IB3AFBVV95cUxOekQzTXRNaEZVV3dqV1FXX1F5U09lNnp2VEx0bGpKTkpBX0pFbFdwT0g1aGpJRF9lcUdTdVg2ZlRQc0NRTk94REE4SS0zQTJkdUxjOHAyTlVuWUY3bUZjaThvRFROMzhfOWV3ODVaYXVtblBhUlRtb0NPal9YN0hadzAyaFNSNTFOU25HdmxCa1dDZDZyTWtfY0FpazliTU0xUkhZSFA4LUNsbmV4TXUtUlQteE05djhkMDctWHlLNzlRM0JTVEpBZ2ljSGNGY0F2cU9jMWdhUXRTZGdM?hl=en-IN&gl=IN&ceid=IN%3Aen,Jio Mere Lal: Meet the secret superstar who outsmarted Reliance and secured JioHotstar.com,2024-10-24T07:00:00Z,India Today
JIO Lawsuits,Google,1,./read/CBMizAFBVV95cUxQdWpfSHFnT0NNazdFelZRemlwNWg3eEVPNlU0RUk5Z0Q0dmp3d1ZuRldZRWlUMm9zSkdLb0Q0UUpYckV0dU4zbFJ0b0NkVHRXWjVMYzBmUDc5bGJKS2tsX0dVUElGeUNHUHgybXBjTTh2OF9xQ3pacFhOOWFybHlfVmJuYkFKelZ1RnA3emozY2FoSlF3aTk4UXFVMHg2SWxPM1RtRmpCSmc5bkI0Y3RUZ0RJTnFUampQeDVlY3BBbUs2OS1GaGJ1ZmxLQ0fSAdIBQVVfeXFMTTFiTWZoVVZHODRXeVh4NkVxTmhhV3N3ekdkNnplc2hqTHplVDFReVRnRFI1bjRqeVVya3FNcVZRU2tmdUY5cklreG56TGRNeVVORDltM0w5OUVLY2JmcDBya3hmWVExR1NjVm8xdUg3R21KQTY2Vmp6ZkZTOEtSWUk4WDZ2MERra01vREpsSktwMElLWVNhZERnMmxwdTNyN0tkb3hjMzdGQ01LS25JQ3JldVRVdEZrOE5uT0FpSnl4amZQYVRobF9zc2otV0RjeE5R?hl=en-IN&gl=IN&ceid=IN%3Aen,Bihar Jio Subscriber Files Complaint Against Mukesh Ambani At Consumer Commission,2024-08-07T07:00:00Z,ETV Bharat
JIO Lawsuits,Google,1,./read/CBMi0gFBVV95cUxPbFN5TWctTW9EMDA3QTdBMW94bHNjT0s4Tkx4bExPbENTYldUcmdBdXpDY2N6OVBjOWNWcG1NSFpqUWJtRFVRSlkta3BjT2MyWmZpa005TVBRRDdoa0dqUjUxd0ZBY1I1TndXSDFPbGxwOUxTSkxJdHBwQlJkcGJWT0hReDF4dFdkLWpSamEwQ3hDdG40RF9zbGg2TkVmNTEwUDQ2bFJEcEpjaGxSZzNhWE9HV2xwR2hneXN3MXRmdHowN2dHVFF4amNCN1BmR1Q0NlHSAdcBQVVfeXFMTTZoNXFTaDJIbW9ybmFUdEVaVm9Yc1hEX1VEWFFYNEE4SW5uaEJ1WU9UcVJvdUdpSVJ3a2F3dHFSOVh1TjNWTExMT1VVaHNuc05POURpVXNFSHJvcVRYTUJoZjFhVVVyWm9oQ3R5Z2xVVFFtaW52VGZXeE41ZmgwQmxLQy1Uc2oza1hsVlBiNnJHaWd0OUtsMWdTcENXNGZjaTE4VVRLTTN5TVctTmtjYXo0emt4aXE0Mm5hLXhyV1ZLcE1qYmhaRURpc1RGblJUdGZxYWtORW8?hl=en-IN&gl=IN&ceid=IN%3Aen,Disney settles lawsuit for $43 million over alleged gender pay disparity,2024-11-26T08:00:00Z,Business Standard
JIO Lawsuits,Google,1,./read/CBMilwJBVV95cUxOX1ZXNnZSRUVKMkNsa3RjU1lyUFlSQlRwenlacm5jNmlWVXp5UmNzXzRTZVI1Y0RqeE5GamRTak93dlEySmdQOXlKMEt6SkJhdEhhaFJSLXJmQUZUbXFCRzBETWZzVTJiTkdiMWtMWVJYMm9XNzBmb29KNE1hVy1nb2QyTWJORlZMTVRKc3k0SXo2MmNuaF9ubE15SEgteVhKcnpXdC1xU2lvRllXZGV5M1doUl9UYkJNVnlWZ1ItbUhDUVhUWldHckdaWDFMcjlJTEhxb25RNVBVek9SSWs1eV9LV1NiNTNXQWFpWVZuSHBNMlZzR1BTNTVVWkVHQnl4VnU2MmZ1SGxyeThDRy04VFBRQnFTalXSAZwCQVVfeXFMTXZTeDEyRUYxQk0yelNwUFNYVDhLMm9PTHo2YjVUUk5BaFdPZ1JaN3IzZC1nakVuY1BqSG1VY1EwZVp3SC1RQkVtT0dQRnBUeFZPc2xjNE1PYlFsYjhRaE54bUJIV0s1eXRQS2xjTXFWUDBYYnZpblpCazk4UW9nbmZTcnktNlVNR0FnaW9EVkxGOHNROGN6WUIzMndGUUQ4aS1kcDd2ZEIyX1F1MGhHQVo3R0U0LW1uMC04bjJ1ZzFkNHRFQ3BWZ2h5X1VNLWJOaFI0QUc3SE8xeXFWRE45T3dETmZtUjNkckRwc1ZCV1RQamxwUnk1Z1gzeW41M2lXSmhEakZmOGh6U3hkNmt0MXBQV0gyY1VtYVl3RGU?hl=en-IN&gl=IN&ceid=IN%3Aen,JioHotstar.com ownership dispute explained: How JioHotstar domain went from Delhi techie to Dubai sibling,2024-10-28T07:00:00Z,The Times of India
JIO Lawsuits,Google,1,./read/CBMivgFBVV95cUxOdm1FcFphbUFsR0ZUWkl5dXpTVFpvMXpfUTdST0RrYmUtdWJDS056c29lRm9ZeU1KNUUzem1VUXIwZktLc21hSUZta2pQYzdEQzdjbFRRR2VadTFoMWFXQUo4RTJodWFVeGZfMGtUSnpJWWh6bjAzMEFZR19nRDBXRVZUbFJIYTFIYUhpd2ZjRVJ2U05oYVJnM3NING1CaS1lbnJYYlpZcmVlYXhBR3RTaVhFM3VLVnpsV084SjVn?hl=en-IN&gl=IN&ceid=IN%3Aen,Techie who bought JioHotstar domain ahead of merger says Reliance denied his £93k request,2024-10-24T07:00:00Z,OpIndia
